split,composer,composition_id,perf_id,structure,score_path
train,Ludwig van Beethoven,1263,8570,ABDE,"Ludwig_van_Beethoven/Piano_Sonata_No._24_in_F-Sharp_Major,_Op._78_""For_Therese""/1._Adagio_cantabile_-_Allegro_ma_non_troppo/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1263,8571,ABDE,"Ludwig_van_Beethoven/Piano_Sonata_No._24_in_F-Sharp_Major,_Op._78_""For_Therese""/1._Adagio_cantabile_-_Allegro_ma_non_troppo/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1263,8572,ABDE,"Ludwig_van_Beethoven/Piano_Sonata_No._24_in_F-Sharp_Major,_Op._78_""For_Therese""/1._Adagio_cantabile_-_Allegro_ma_non_troppo/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1263,8573,ABDE,"Ludwig_van_Beethoven/Piano_Sonata_No._24_in_F-Sharp_Major,_Op._78_""For_Therese""/1._Adagio_cantabile_-_Allegro_ma_non_troppo/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1263,8574,ABDE,"Ludwig_van_Beethoven/Piano_Sonata_No._24_in_F-Sharp_Major,_Op._78_""For_Therese""/1._Adagio_cantabile_-_Allegro_ma_non_troppo/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1263,8575,ABDE,"Ludwig_van_Beethoven/Piano_Sonata_No._24_in_F-Sharp_Major,_Op._78_""For_Therese""/1._Adagio_cantabile_-_Allegro_ma_non_troppo/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1263,8576,ABDE,"Ludwig_van_Beethoven/Piano_Sonata_No._24_in_F-Sharp_Major,_Op._78_""For_Therese""/1._Adagio_cantabile_-_Allegro_ma_non_troppo/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1263,8577,ABDE,"Ludwig_van_Beethoven/Piano_Sonata_No._24_in_F-Sharp_Major,_Op._78_""For_Therese""/1._Adagio_cantabile_-_Allegro_ma_non_troppo/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1263,8578,ABDE,"Ludwig_van_Beethoven/Piano_Sonata_No._24_in_F-Sharp_Major,_Op._78_""For_Therese""/1._Adagio_cantabile_-_Allegro_ma_non_troppo/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1263,8579,ABDE,"Ludwig_van_Beethoven/Piano_Sonata_No._24_in_F-Sharp_Major,_Op._78_""For_Therese""/1._Adagio_cantabile_-_Allegro_ma_non_troppo/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1263,8580,ABDE,"Ludwig_van_Beethoven/Piano_Sonata_No._24_in_F-Sharp_Major,_Op._78_""For_Therese""/1._Adagio_cantabile_-_Allegro_ma_non_troppo/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1263,8581,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._24_in_F-Sharp_Major,_Op._78_""For_Therese""/1._Adagio_cantabile_-_Allegro_ma_non_troppo/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1263,8582,ABDE,"Ludwig_van_Beethoven/Piano_Sonata_No._24_in_F-Sharp_Major,_Op._78_""For_Therese""/1._Adagio_cantabile_-_Allegro_ma_non_troppo/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1303,8857,AABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/III._Menuetto/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1303,8858,AABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/III._Menuetto/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1303,8859,AABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/III._Menuetto/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1303,8860,AABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/III._Menuetto/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1303,8861,AABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/III._Menuetto/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1303,8862,AABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/III._Menuetto/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1303,8863,AB,"Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/III._Menuetto/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1303,8864,AABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/III._Menuetto/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1303,8865,AABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/III._Menuetto/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1303,8866,AABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/III._Menuetto/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1303,8867,AABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/III._Menuetto/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1303,8868,AABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/III._Menuetto/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1303,8869,AABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/III._Menuetto/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1303,8870,AABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/III._Menuetto/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1303,8871,AABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/III._Menuetto/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1303,8872,AABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/III._Menuetto/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1303,8873,AABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/III._Menuetto/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1303,8874,AABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/III._Menuetto/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1303,8875,AABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/III._Menuetto/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1303,8876,AABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/III._Menuetto/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1303,8877,AABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/III._Menuetto/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1306,8978,ABCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,8979,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,8980,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,8981,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,8982,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,8983,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,8984,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,8985,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,8986,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,8987,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,8988,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,8989,ABCD,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,8990,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,8991,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,8992,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,8993,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,8994,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,8995,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,8996,ABCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,8997,ABCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,8998,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,8999,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9000,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9001,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9002,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9003,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9004,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9005,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9006,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9007,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9008,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9009,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9010,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9011,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9012,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9013,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9014,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9015,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9016,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9017,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9018,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9019,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9020,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9021,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9022,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9023,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9024,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9025,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1306,9026,ABCD,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
train,Ludwig van Beethoven,1308,9079,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9080,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9081,ABDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9082,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9083,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9084,ABDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9085,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9086,ABDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9087,ABDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9088,ABDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9089,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9090,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9091,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9092,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9093,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9094,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9095,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9096,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9097,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9098,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9099,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9100,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9101,ABDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9102,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9103,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9104,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9105,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9106,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9107,ABDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9108,ABDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9109,ABDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9110,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9111,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9112,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9113,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9114,ABDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
train,Ludwig van Beethoven,1308,9115,ABCBDE,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml"
